pH,xtc_file,time_ns,rmsd_nm
7.00,pH_7.00pH_7.00_17.xtc,500.0,0.2167513
7.00,pH_7.00pH_7.00_17.xtc,600.0,0.2414953
7.00,pH_7.00pH_7.00_17.xtc,700.0,0.298399
7.00,pH_7.00pH_7.00_17.xtc,800.0,0.2541871
7.00,pH_7.00pH_7.00_17.xtc,900.0,0.2763604
7.00,pH_7.00pH_7.00_17.xtc,1000.0,0.3259287
7.00,pH_7.00pH_7.00_18.xtc,0.0,0.3259287
7.00,pH_7.00pH_7.00_18.xtc,100.0,0.288559
7.00,pH_7.00pH_7.00_18.xtc,200.0,0.2821426
7.00,pH_7.00pH_7.00_18.xtc,300.0,0.286443
7.00,pH_7.00pH_7.00_18.xtc,400.0,0.2535183
7.00,pH_7.00pH_7.00_18.xtc,500.0,0.2344305
7.00,pH_7.00pH_7.00_18.xtc,600.0,0.2286518
7.00,pH_7.00pH_7.00_18.xtc,700.0,0.2061922
7.00,pH_7.00pH_7.00_18.xtc,800.0,0.2356982
7.00,pH_7.00pH_7.00_18.xtc,900.0,0.2691224
7.00,pH_7.00pH_7.00_18.xtc,1000.0,0.2797249
7.00,pH_7.00pH_7.00_19.xtc,0.0,0.2797249
7.00,pH_7.00pH_7.00_19.xtc,100.0,0.3057118
7.00,pH_7.00pH_7.00_19.xtc,200.0,0.2661567
7.00,pH_7.00pH_7.00_19.xtc,300.0,0.2310775
7.00,pH_7.00pH_7.00_19.xtc,400.0,0.2328977
7.00,pH_7.00pH_7.00_19.xtc,500.0,0.285016
7.00,pH_7.00pH_7.00_19.xtc,600.0,0.2671959
7.00,pH_7.00pH_7.00_19.xtc,700.0,0.215234
7.00,pH_7.00pH_7.00_19.xtc,800.0,0.1997821
7.00,pH_7.00pH_7.00_19.xtc,900.0,0.1982799
7.00,pH_7.00pH_7.00_19.xtc,1000.0,0.1872229
7.00,pH_7.00pH_7.00_20.xtc,0.0,0.1872229
7.00,pH_7.00pH_7.00_20.xtc,100.0,0.1936628
7.00,pH_7.00pH_7.00_20.xtc,200.0,0.2161576
7.00,pH_7.00pH_7.00_20.xtc,300.0,0.200394
7.00,pH_7.00pH_7.00_20.xtc,400.0,0.1928418
7.00,pH_7.00pH_7.00_20.xtc,500.0,0.205191
7.00,pH_7.00pH_7.00_20.xtc,600.0,0.2009518
7.00,pH_7.00pH_7.00_20.xtc,700.0,0.2243692
7.00,pH_7.00pH_7.00_20.xtc,800.0,0.2081813
7.00,pH_7.00pH_7.00_20.xtc,900.0,0.2541035
7.00,pH_7.00pH_7.00_20.xtc,1000.0,0.2660069
7.50,pH_7.50pH_7.50_1.xtc,0.0,0.3313655
7.50,pH_7.50pH_7.50_1.xtc,100.0,0.3929803
7.50,pH_7.50pH_7.50_1.xtc,200.0,0.3971653
7.50,pH_7.50pH_7.50_1.xtc,300.0,0.308692
7.50,pH_7.50pH_7.50_1.xtc,400.0,0.2803389
7.50,pH_7.50pH_7.50_1.xtc,500.0,0.2558319
7.50,pH_7.50pH_7.50_1.xtc,600.0,0.2845406
7.50,pH_7.50pH_7.50_1.xtc,700.0,0.249807
7.50,pH_7.50pH_7.50_1.xtc,800.0,0.2460128
7.50,pH_7.50pH_7.50_1.xtc,900.0,0.2848709
7.50,pH_7.50pH_7.50_1.xtc,1000.0,0.3013131
7.50,pH_7.50pH_7.50_2.xtc,0.0,0.3013131
7.50,pH_7.50pH_7.50_2.xtc,100.0,0.2780839
7.50,pH_7.50pH_7.50_2.xtc,200.0,0.2541564
7.50,pH_7.50pH_7.50_2.xtc,300.0,0.1957986
7.50,pH_7.50pH_7.50_2.xtc,400.0,0.2116326
7.50,pH_7.50pH_7.50_2.xtc,500.0,0.2381344
7.50,pH_7.50pH_7.50_2.xtc,600.0,0.2890551
7.50,pH_7.50pH_7.50_2.xtc,700.0,0.2185455
7.50,pH_7.50pH_7.50_2.xtc,800.0,0.2180342
7.50,pH_7.50pH_7.50_2.xtc,900.0,0.2272661
7.50,pH_7.50pH_7.50_2.xtc,1000.0,0.2465199
7.50,pH_7.50pH_7.50_3.xtc,0.0,0.2465199
7.50,pH_7.50pH_7.50_3.xtc,100.0,0.1911605
7.50,pH_7.50pH_7.50_3.xtc,200.0,0.234817
7.50,pH_7.50pH_7.50_3.xtc,300.0,0.225087
7.50,pH_7.50pH_7.50_3.xtc,400.0,0.2301901
7.50,pH_7.50pH_7.50_3.xtc,500.0,0.191973
7.50,pH_7.50pH_7.50_3.xtc,600.0,0.178181
7.50,pH_7.50pH_7.50_3.xtc,700.0,0.2131836
7.50,pH_7.50pH_7.50_3.xtc,800.0,0.1950307
7.50,pH_7.50pH_7.50_3.xtc,900.0,0.1571428
7.50,pH_7.50pH_7.50_3.xtc,1000.0,0.0004968
7.50,pH_7.50pH_7.50_4.xtc,0.0,0.0004968
7.50,pH_7.50pH_7.50_4.xtc,100.0,0.1907046
7.50,pH_7.50pH_7.50_4.xtc,200.0,0.199467
7.50,pH_7.50pH_7.50_4.xtc,300.0,0.2449438
7.50,pH_7.50pH_7.50_4.xtc,400.0,0.2211694
7.50,pH_7.50pH_7.50_4.xtc,500.0,0.2274958
7.50,pH_7.50pH_7.50_4.xtc,600.0,0.1722431
7.50,pH_7.50pH_7.50_4.xtc,700.0,0.1721187
7.50,pH_7.50pH_7.50_4.xtc,800.0,0.197953
7.50,pH_7.50pH_7.50_4.xtc,900.0,0.1773046
7.50,pH_7.50pH_7.50_4.xtc,1000.0,0.1833645
7.50,pH_7.50pH_7.50_5.xtc,0.0,0.1833645
7.50,pH_7.50pH_7.50_5.xtc,100.0,0.2037613
7.50,pH_7.50pH_7.50_5.xtc,200.0,0.2612861
7.50,pH_7.50pH_7.50_5.xtc,300.0,0.2782389
7.50,pH_7.50pH_7.50_5.xtc,400.0,0.2459474
7.50,pH_7.50pH_7.50_5.xtc,500.0,0.2766764
7.50,pH_7.50pH_7.50_5.xtc,600.0,0.2583264
7.50,pH_7.50pH_7.50_5.xtc,700.0,0.1940574
7.50,pH_7.50pH_7.50_5.xtc,800.0,0.1606162
7.50,pH_7.50pH_7.50_5.xtc,900.0,0.15044
7.50,pH_7.50pH_7.50_5.xtc,1000.0,0.1867065
7.50,pH_7.50pH_7.50_6.xtc,0.0,0.1867065
7.50,pH_7.50pH_7.50_6.xtc,100.0,0.2581803
7.50,pH_7.50pH_7.50_6.xtc,200.0,0.1981872
7.50,pH_7.50pH_7.50_6.xtc,300.0,0.2117726
7.50,pH_7.50pH_7.50_6.xtc,400.0,0.1875026
7.50,pH_7.50pH_7.50_6.xtc,500.0,0.1848648
7.50,pH_7.50pH_7.50_6.xtc,600.0,0.2368832
7.50,pH_7.50pH_7.50_6.xtc,700.0,0.2836569
7.50,pH_7.50pH_7.50_6.xtc,800.0,0.180423
7.50,pH_7.50pH_7.50_6.xtc,900.0,0.1855783
7.50,pH_7.50pH_7.50_6.xtc,1000.0,0.2221588
7.50,pH_7.50pH_7.50_7.xtc,0.0,0.2221588
7.50,pH_7.50pH_7.50_7.xtc,100.0,0.1646254
7.50,pH_7.50pH_7.50_7.xtc,200.0,0.2427907
7.50,pH_7.50pH_7.50_7.xtc,300.0,0.2805141
7.50,pH_7.50pH_7.50_7.xtc,400.0,0.2379196
7.50,pH_7.50pH_7.50_7.xtc,500.0,0.3120478
7.50,pH_7.50pH_7.50_7.xtc,600.0,0.266834
7.50,pH_7.50pH_7.50_7.xtc,700.0,0.2592781
7.50,pH_7.50pH_7.50_7.xtc,800.0,0.1988747
7.50,pH_7.50pH_7.50_7.xtc,900.0,0.179742
7.50,pH_7.50pH_7.50_7.xtc,1000.0,0.2226855
7.50,pH_7.50pH_7.50_8.xtc,0.0,0.2226855
7.50,pH_7.50pH_7.50_8.xtc,100.0,0.2363856
7.50,pH_7.50pH_7.50_8.xtc,200.0,0.1941154
7.50,pH_7.50pH_7.50_8.xtc,300.0,0.1915577
7.50,pH_7.50pH_7.50_8.xtc,400.0,0.2246733
7.50,pH_7.50pH_7.50_8.xtc,500.0,0.2520844
7.50,pH_7.50pH_7.50_8.xtc,600.0,0.2129374
7.50,pH_7.50pH_7.50_8.xtc,700.0,0.3104006
7.50,pH_7.50pH_7.50_8.xtc,800.0,0.2207662
7.50,pH_7.50pH_7.50_8.xtc,900.0,0.3072225
7.50,pH_7.50pH_7.50_8.xtc,1000.0,0.2931144
7.50,pH_7.50pH_7.50_9.xtc,0.0,0.2931144
7.50,pH_7.50pH_7.50_9.xtc,100.0,0.2047194
7.50,pH_7.50pH_7.50_9.xtc,200.0,0.3097097
7.50,pH_7.50pH_7.50_9.xtc,300.0,0.4341717
7.50,pH_7.50pH_7.50_9.xtc,400.0,0.268985
7.50,pH_7.50pH_7.50_9.xtc,500.0,0.2950965
7.50,pH_7.50pH_7.50_9.xtc,600.0,0.2155056
7.50,pH_7.50pH_7.50_9.xtc,700.0,0.30204
7.50,pH_7.50pH_7.50_9.xtc,800.0,0.2745351
7.50,pH_7.50pH_7.50_9.xtc,900.0,0.4472729
7.50,pH_7.50pH_7.50_9.xtc,1000.0,0.3843987
7.50,pH_7.50pH_7.50_10.xtc,0.0,0.3843987
7.50,pH_7.50pH_7.50_10.xtc,100.0,0.3116271
7.50,pH_7.50pH_7.50_10.xtc,200.0,0.2679449
7.50,pH_7.50pH_7.50_10.xtc,300.0,0.3721575
7.50,pH_7.50pH_7.50_10.xtc,400.0,0.3414814
7.50,pH_7.50pH_7.50_10.xtc,500.0,0.3111497
7.50,pH_7.50pH_7.50_10.xtc,600.0,0.3888043
7.50,pH_7.50pH_7.50_10.xtc,700.0,0.3737415
7.50,pH_7.50pH_7.50_10.xtc,800.0,0.3398319
7.50,pH_7.50pH_7.50_10.xtc,900.0,0.3091155
7.50,pH_7.50pH_7.50_10.xtc,1000.0,0.3738262
7.50,pH_7.50pH_7.50_11.xtc,0.0,0.3738262
7.50,pH_7.50pH_7.50_11.xtc,100.0,0.3825192
7.50,pH_7.50pH_7.50_11.xtc,200.0,0.3541065
7.50,pH_7.50pH_7.50_11.xtc,300.0,0.3180836
7.50,pH_7.50pH_7.50_11.xtc,400.0,0.2496732
7.50,pH_7.50pH_7.50_11.xtc,500.0,0.3100096
7.50,pH_7.50pH_7.50_11.xtc,600.0,0.2979126
7.50,pH_7.50pH_7.50_11.xtc,700.0,0.306493
7.50,pH_7.50pH_7.50_11.xtc,800.0,0.2768797
7.50,pH_7.50pH_7.50_11.xtc,900.0,0.2498023
7.50,pH_7.50pH_7.50_11.xtc,1000.0,0.3460501
7.50,pH_7.50pH_7.50_12.xtc,0.0,0.3460501
7.50,pH_7.50pH_7.50_12.xtc,100.0,0.290528
7.50,pH_7.50pH_7.50_12.xtc,200.0,0.3199553
7.50,pH_7.50pH_7.50_12.xtc,300.0,0.3396884
7.50,pH_7.50pH_7.50_12.xtc,400.0,0.307917
7.50,pH_7.50pH_7.50_12.xtc,500.0,0.2250438
7.50,pH_7.50pH_7.50_12.xtc,600.0,0.2402291
7.50,pH_7.50pH_7.50_12.xtc,700.0,0.2707067
7.50,pH_7.50pH_7.50_12.xtc,800.0,0.2510974
7.50,pH_7.50pH_7.50_12.xtc,900.0,0.2659715
7.50,pH_7.50pH_7.50_12.xtc,1000.0,0.3164469
7.50,pH_7.50pH_7.50_13.xtc,0.0,0.3164469
7.50,pH_7.50pH_7.50_13.xtc,100.0,0.233071
7.50,pH_7.50pH_7.50_13.xtc,200.0,0.2829866
7.50,pH_7.50pH_7.50_13.xtc,300.0,0.2467891
7.50,pH_7.50pH_7.50_13.xtc,400.0,0.2709797
7.50,pH_7.50pH_7.50_13.xtc,500.0,0.2740288
7.50,pH_7.50pH_7.50_13.xtc,600.0,0.2507517
7.50,pH_7.50pH_7.50_13.xtc,700.0,0.2919231
7.50,pH_7.50pH_7.50_13.xtc,800.0,0.2763169
7.50,pH_7.50pH_7.50_13.xtc,900.0,0.2660111
7.50,pH_7.50pH_7.50_13.xtc,1000.0,0.307387
7.50,pH_7.50pH_7.50_14.xtc,0.0,0.307387
7.50,pH_7.50pH_7.50_14.xtc,100.0,0.346059
7.50,pH_7.50pH_7.50_14.xtc,200.0,0.2464056
7.50,pH_7.50pH_7.50_14.xtc,300.0,0.3286537
7.50,pH_7.50pH_7.50_14.xtc,400.0,0.3702648
7.50,pH_7.50pH_7.50_14.xtc,500.0,0.3310089
7.50,pH_7.50pH_7.50_14.xtc,600.0,0.2900145
7.50,pH_7.50pH_7.50_14.xtc,700.0,0.2719417
7.50,pH_7.50pH_7.50_14.xtc,800.0,0.3086404
7.50,pH_7.50pH_7.50_14.xtc,900.0,0.2906833
7.50,pH_7.50pH_7.50_14.xtc,1000.0,0.3192707
7.50,pH_7.50pH_7.50_15.xtc,0.0,0.3192707
7.50,pH_7.50pH_7.50_15.xtc,100.0,0.3185811
7.50,pH_7.50pH_7.50_15.xtc,200.0,0.3695448
7.50,pH_7.50pH_7.50_15.xtc,300.0,0.2909181
7.50,pH_7.50pH_7.50_15.xtc,400.0,0.3174675
7.50,pH_7.50pH_7.50_15.xtc,500.0,0.3221297
7.50,pH_7.50pH_7.50_15.xtc,600.0,0.2842727
7.50,pH_7.50pH_7.50_15.xtc,700.0,0.3288355
7.50,pH_7.50pH_7.50_15.xtc,800.0,0.2844239
7.50,pH_7.50pH_7.50_15.xtc,900.0,0.3478419
7.50,pH_7.50pH_7.50_15.xtc,1000.0,0.2892444
7.50,pH_7.50pH_7.50_16.xtc,0.0,0.2892444
7.50,pH_7.50pH_7.50_16.xtc,100.0,0.2401821
7.50,pH_7.50pH_7.50_16.xtc,200.0,0.2801747
7.50,pH_7.50pH_7.50_16.xtc,300.0,0.2409828
7.50,pH_7.50pH_7.50_16.xtc,400.0,0.2583197
7.50,pH_7.50pH_7.50_16.xtc,500.0,0.3411319
7.50,pH_7.50pH_7.50_16.xtc,600.0,0.2717763
7.50,pH_7.50pH_7.50_16.xtc,700.0,0.317416
7.50,pH_7.50pH_7.50_16.xtc,800.0,0.3008269
7.50,pH_7.50pH_7.50_16.xtc,900.0,0.3076907
7.50,pH_7.50pH_7.50_16.xtc,1000.0,0.2374129
7.50,pH_7.50pH_7.50_17.xtc,0.0,0.2374129
7.50,pH_7.50pH_7.50_17.xtc,100.0,0.2674235
7.50,pH_7.50pH_7.50_17.xtc,200.0,0.2503197
7.50,pH_7.50pH_7.50_17.xtc,300.0,0.2824897
7.50,pH_7.50pH_7.50_17.xtc,400.0,0.3129779
7.50,pH_7.50pH_7.50_17.xtc,500.0,0.3193621
7.50,pH_7.50pH_7.50_17.xtc,600.0,0.279092
7.50,pH_7.50pH_7.50_17.xtc,700.0,0.2925097
7.50,pH_7.50pH_7.50_17.xtc,800.0,0.3384366
7.50,pH_7.50pH_7.50_17.xtc,900.0,0.278554
7.50,pH_7.50pH_7.50_17.xtc,1000.0,0.3256814
7.50,pH_7.50pH_7.50_18.xtc,0.0,0.3256814
7.50,pH_7.50pH_7.50_18.xtc,100.0,0.3940519
7.50,pH_7.50pH_7.50_18.xtc,200.0,0.357073
7.50,pH_7.50pH_7.50_18.xtc,300.0,0.3808965
7.50,pH_7.50pH_7.50_18.xtc,400.0,0.3988772
7.50,pH_7.50pH_7.50_18.xtc,500.0,0.3803906
7.50,pH_7.50pH_7.50_18.xtc,600.0,0.2856
7.50,pH_7.50pH_7.50_18.xtc,700.0,0.3709919
7.50,pH_7.50pH_7.50_18.xtc,800.0,0.3775364
7.50,pH_7.50pH_7.50_18.xtc,900.0,0.3174597
7.50,pH_7.50pH_7.50_18.xtc,1000.0,0.3005036
7.50,pH_7.50pH_7.50_19.xtc,0.0,0.3005036
7.50,pH_7.50pH_7.50_19.xtc,100.0,0.3275242
7.50,pH_7.50pH_7.50_19.xtc,200.0,0.2258501
7.50,pH_7.50pH_7.50_19.xtc,300.0,0.3079287
7.50,pH_7.50pH_7.50_19.xtc,400.0,0.3178997
7.50,pH_7.50pH_7.50_19.xtc,500.0,0.3155728
7.50,pH_7.50pH_7.50_19.xtc,600.0,0.2925024
7.50,pH_7.50pH_7.50_19.xtc,700.0,0.3448519
7.50,pH_7.50pH_7.50_19.xtc,800.0,0.3392489
7.50,pH_7.50pH_7.50_19.xtc,900.0,0.3036287
7.50,pH_7.50pH_7.50_19.xtc,1000.0,0.3299443
7.50,pH_7.50pH_7.50_20.xtc,0.0,0.3299443
7.50,pH_7.50pH_7.50_20.xtc,100.0,0.3578342
7.50,pH_7.50pH_7.50_20.xtc,200.0,0.3448723
7.50,pH_7.50pH_7.50_20.xtc,300.0,0.3361564
7.50,pH_7.50pH_7.50_20.xtc,400.0,0.3238474
7.50,pH_7.50pH_7.50_20.xtc,500.0,0.3819906
7.50,pH_7.50pH_7.50_20.xtc,600.0,0.3098521
7.50,pH_7.50pH_7.50_20.xtc,700.0,0.2881518
7.50,pH_7.50pH_7.50_20.xtc,800.0,0.2718478
7.50,pH_7.50pH_7.50_20.xtc,900.0,0.3669187
7.50,pH_7.50pH_7.50_20.xtc,1000.0,0.328739
8.00,pH_8.00pH_8.00_1.xtc,0.0,0.210066
8.00,pH_8.00pH_8.00_1.xtc,100.0,0.2576985
8.00,pH_8.00pH_8.00_1.xtc,200.0,0.2031853
8.00,pH_8.00pH_8.00_1.xtc,300.0,0.2223
8.00,pH_8.00pH_8.00_1.xtc,400.0,0.2734033
8.00,pH_8.00pH_8.00_1.xtc,500.0,0.2471217
8.00,pH_8.00pH_8.00_1.xtc,600.0,0.2652443
8.00,pH_8.00pH_8.00_1.xtc,700.0,0.2768717
8.00,pH_8.00pH_8.00_1.xtc,800.0,0.1944889
8.00,pH_8.00pH_8.00_1.xtc,900.0,0.2116906
8.00,pH_8.00pH_8.00_1.xtc,1000.0,0.2417311
8.00,pH_8.00pH_8.00_2.xtc,0.0,0.2417311
8.00,pH_8.00pH_8.00_2.xtc,100.0,0.2324464
8.00,pH_8.00pH_8.00_2.xtc,200.0,0.2183628
8.00,pH_8.00pH_8.00_2.xtc,300.0,0.2301794
8.00,pH_8.00pH_8.00_2.xtc,400.0,0.227029
8.00,pH_8.00pH_8.00_2.xtc,500.0,0.2655401
8.00,pH_8.00pH_8.00_2.xtc,600.0,0.2440443
8.00,pH_8.00pH_8.00_2.xtc,700.0,0.3225119
8.00,pH_8.00pH_8.00_2.xtc,800.0,0.2170138
8.00,pH_8.00pH_8.00_2.xtc,900.0,0.253586
8.00,pH_8.00pH_8.00_2.xtc,1000.0,0.2399321
8.00,pH_8.00pH_8.00_3.xtc,0.0,0.2399321
8.00,pH_8.00pH_8.00_3.xtc,100.0,0.237874
8.00,pH_8.00pH_8.00_3.xtc,200.0,0.2303043
8.00,pH_8.00pH_8.00_3.xtc,300.0,0.2593828
8.00,pH_8.00pH_8.00_3.xtc,400.0,0.2192674
8.00,pH_8.00pH_8.00_3.xtc,500.0,0.2241138
8.00,pH_8.00pH_8.00_3.xtc,600.0,0.1883443
8.00,pH_8.00pH_8.00_3.xtc,700.0,0.2028168
8.00,pH_8.00pH_8.00_3.xtc,800.0,0.1801633
8.00,pH_8.00pH_8.00_3.xtc,900.0,0.2473222
8.00,pH_8.00pH_8.00_3.xtc,1000.0,0.0004985
8.00,pH_8.00pH_8.00_4.xtc,0.0,0.0004985
8.00,pH_8.00pH_8.00_4.xtc,100.0,0.1198474
8.00,pH_8.00pH_8.00_4.xtc,200.0,0.1606375
8.00,pH_8.00pH_8.00_4.xtc,300.0,0.1724885
8.00,pH_8.00pH_8.00_4.xtc,400.0,0.1403085
8.00,pH_8.00pH_8.00_4.xtc,500.0,0.1793554
8.00,pH_8.00pH_8.00_4.xtc,600.0,0.1647485
8.00,pH_8.00pH_8.00_4.xtc,700.0,0.2122301
8.00,pH_8.00pH_8.00_4.xtc,800.0,0.2180265
8.00,pH_8.00pH_8.00_4.xtc,900.0,0.2496321
8.00,pH_8.00pH_8.00_4.xtc,1000.0,0.1725856
8.00,pH_8.00pH_8.00_5.xtc,0.0,0.1725856
8.00,pH_8.00pH_8.00_5.xtc,100.0,0.2778279
8.00,pH_8.00pH_8.00_5.xtc,200.0,0.2720619
8.00,pH_8.00pH_8.00_5.xtc,300.0,0.2484715
8.00,pH_8.00pH_8.00_5.xtc,400.0,0.282887
8.00,pH_8.00pH_8.00_5.xtc,500.0,0.245983
8.00,pH_8.00pH_8.00_5.xtc,600.0,0.181965
8.00,pH_8.00pH_8.00_5.xtc,700.0,0.2572705
8.00,pH_8.00pH_8.00_5.xtc,800.0,0.224152
8.00,pH_8.00pH_8.00_5.xtc,900.0,0.2285215
8.00,pH_8.00pH_8.00_5.xtc,1000.0,0.1967543
8.00,pH_8.00pH_8.00_6.xtc,0.0,0.1967543
8.00,pH_8.00pH_8.00_6.xtc,100.0,0.1771449
8.00,pH_8.00pH_8.00_6.xtc,200.0,0.2150868
8.00,pH_8.00pH_8.00_6.xtc,300.0,0.2258746
8.00,pH_8.00pH_8.00_6.xtc,400.0,0.1752644
8.00,pH_8.00pH_8.00_6.xtc,500.0,0.1819096
8.00,pH_8.00pH_8.00_6.xtc,600.0,0.1809028
8.00,pH_8.00pH_8.00_6.xtc,700.0,0.1803573
8.00,pH_8.00pH_8.00_6.xtc,800.0,0.1840804
8.00,pH_8.00pH_8.00_6.xtc,900.0,0.208157
8.00,pH_8.00pH_8.00_6.xtc,1000.0,0.1798404
8.00,pH_8.00pH_8.00_7.xtc,0.0,0.1798404
8.00,pH_8.00pH_8.00_7.xtc,100.0,0.166556
8.00,pH_8.00pH_8.00_7.xtc,200.0,0.2158343
8.00,pH_8.00pH_8.00_7.xtc,300.0,0.2109271
8.00,pH_8.00pH_8.00_7.xtc,400.0,0.2271553
8.00,pH_8.00pH_8.00_7.xtc,500.0,0.1890134
8.00,pH_8.00pH_8.00_7.xtc,600.0,0.233973
8.00,pH_8.00pH_8.00_7.xtc,700.0,0.2076784
8.00,pH_8.00pH_8.00_7.xtc,800.0,0.2243143
8.00,pH_8.00pH_8.00_7.xtc,900.0,0.1716979
8.00,pH_8.00pH_8.00_7.xtc,1000.0,0.1761248
8.00,pH_8.00pH_8.00_8.xtc,0.0,0.1761248
8.00,pH_8.00pH_8.00_8.xtc,100.0,0.1961506
8.00,pH_8.00pH_8.00_8.xtc,200.0,0.2117814
8.00,pH_8.00pH_8.00_8.xtc,300.0,0.1995553
8.00,pH_8.00pH_8.00_8.xtc,400.0,0.1751781
8.00,pH_8.00pH_8.00_8.xtc,500.0,0.2003445
8.00,pH_8.00pH_8.00_8.xtc,600.0,0.1841867
8.00,pH_8.00pH_8.00_8.xtc,700.0,0.2097364
8.00,pH_8.00pH_8.00_8.xtc,800.0,0.2207946
8.00,pH_8.00pH_8.00_8.xtc,900.0,0.1930248
8.00,pH_8.00pH_8.00_8.xtc,1000.0,0.2608924
8.00,pH_8.00pH_8.00_9.xtc,0.0,0.2608924
8.00,pH_8.00pH_8.00_9.xtc,100.0,0.290728
8.00,pH_8.00pH_8.00_9.xtc,200.0,0.257304
8.00,pH_8.00pH_8.00_9.xtc,300.0,0.3154714
8.00,pH_8.00pH_8.00_9.xtc,400.0,0.2664102
8.00,pH_8.00pH_8.00_9.xtc,500.0,0.2726505
8.00,pH_8.00pH_8.00_9.xtc,600.0,0.2126778
8.00,pH_8.00pH_8.00_9.xtc,700.0,0.2259787
8.00,pH_8.00pH_8.00_9.xtc,800.0,0.2984661
8.00,pH_8.00pH_8.00_9.xtc,900.0,0.2023481
8.00,pH_8.00pH_8.00_9.xtc,1000.0,0.1816805
8.00,pH_8.00pH_8.00_10.xtc,0.0,0.1816805
8.00,pH_8.00pH_8.00_10.xtc,100.0,0.1832794
8.00,pH_8.00pH_8.00_10.xtc,200.0,0.1885698
8.00,pH_8.00pH_8.00_10.xtc,300.0,0.1991481
8.00,pH_8.00pH_8.00_10.xtc,400.0,0.187958
8.00,pH_8.00pH_8.00_10.xtc,500.0,0.2157057
8.00,pH_8.00pH_8.00_10.xtc,600.0,0.2368101
8.00,pH_8.00pH_8.00_10.xtc,700.0,0.2059821
8.00,pH_8.00pH_8.00_10.xtc,800.0,0.1874409
8.00,pH_8.00pH_8.00_10.xtc,900.0,0.2724676
8.00,pH_8.00pH_8.00_10.xtc,1000.0,0.218291
8.00,pH_8.00pH_8.00_11.xtc,0.0,0.218291
8.00,pH_8.00pH_8.00_11.xtc,100.0,0.2121741
8.00,pH_8.00pH_8.00_11.xtc,200.0,0.2112136
8.00,pH_8.00pH_8.00_11.xtc,300.0,0.2358122
8.00,pH_8.00pH_8.00_11.xtc,400.0,0.2193075
8.00,pH_8.00pH_8.00_11.xtc,500.0,0.2514156
8.00,pH_8.00pH_8.00_11.xtc,600.0,0.2517339
8.00,pH_8.00pH_8.00_11.xtc,700.0,0.2414366
8.00,pH_8.00pH_8.00_11.xtc,800.0,0.2185208
8.00,pH_8.00pH_8.00_11.xtc,900.0,0.2323148
8.00,pH_8.00pH_8.00_11.xtc,1000.0,0.2159633
8.00,pH_8.00pH_8.00_12.xtc,0.0,0.2159633
8.00,pH_8.00pH_8.00_12.xtc,100.0,0.2382768
8.00,pH_8.00pH_8.00_12.xtc,200.0,0.2350758
8.00,pH_8.00pH_8.00_12.xtc,300.0,0.2424711
8.00,pH_8.00pH_8.00_12.xtc,400.0,0.2340004
8.00,pH_8.00pH_8.00_12.xtc,500.0,0.2330568
8.00,pH_8.00pH_8.00_12.xtc,600.0,0.2786108
8.00,pH_8.00pH_8.00_12.xtc,700.0,0.2528378
8.00,pH_8.00pH_8.00_12.xtc,800.0,0.2491188
8.00,pH_8.00pH_8.00_12.xtc,900.0,0.2719541
8.00,pH_8.00pH_8.00_12.xtc,1000.0,0.2612392
8.00,pH_8.00pH_8.00_13.xtc,0.0,0.2612392
8.00,pH_8.00pH_8.00_13.xtc,100.0,0.2117981
8.00,pH_8.00pH_8.00_13.xtc,200.0,0.2076475
8.00,pH_8.00pH_8.00_13.xtc,300.0,0.2506176
8.00,pH_8.00pH_8.00_13.xtc,400.0,0.2198643
8.00,pH_8.00pH_8.00_13.xtc,500.0,0.262298
8.00,pH_8.00pH_8.00_13.xtc,600.0,0.2232116
8.00,pH_8.00pH_8.00_13.xtc,700.0,0.2139196
8.00,pH_8.00pH_8.00_13.xtc,800.0,0.2058356
8.00,pH_8.00pH_8.00_13.xtc,900.0,0.2706628
8.00,pH_8.00pH_8.00_13.xtc,1000.0,0.2312539
8.00,pH_8.00pH_8.00_14.xtc,0.0,0.2312539
