pH,xtc_file,time_ns,rmsd_nm
8.00,pH_8.00pH_8.00_14.xtc,100.0,0.242942
8.00,pH_8.00pH_8.00_14.xtc,200.0,0.2561085
8.00,pH_8.00pH_8.00_14.xtc,300.0,0.2886018
8.00,pH_8.00pH_8.00_14.xtc,400.0,0.243921
8.00,pH_8.00pH_8.00_14.xtc,500.0,0.2117633
8.00,pH_8.00pH_8.00_14.xtc,600.0,0.2355867
8.00,pH_8.00pH_8.00_14.xtc,700.0,0.3550562
8.00,pH_8.00pH_8.00_14.xtc,800.0,0.2772811
8.00,pH_8.00pH_8.00_14.xtc,900.0,0.2387359
8.00,pH_8.00pH_8.00_14.xtc,1000.0,0.2879259
8.00,pH_8.00pH_8.00_15.xtc,0.0,0.2879259
8.00,pH_8.00pH_8.00_15.xtc,100.0,0.3045064
8.00,pH_8.00pH_8.00_15.xtc,200.0,0.2529266
8.00,pH_8.00pH_8.00_15.xtc,300.0,0.2537453
8.00,pH_8.00pH_8.00_15.xtc,400.0,0.2871142
8.00,pH_8.00pH_8.00_15.xtc,500.0,0.2554566
8.00,pH_8.00pH_8.00_15.xtc,600.0,0.3102452
8.00,pH_8.00pH_8.00_15.xtc,700.0,0.3141237
8.00,pH_8.00pH_8.00_15.xtc,800.0,0.2738051
8.00,pH_8.00pH_8.00_15.xtc,900.0,0.2845657
8.00,pH_8.00pH_8.00_15.xtc,1000.0,0.2217548
8.00,pH_8.00pH_8.00_16.xtc,0.0,0.2217548
8.00,pH_8.00pH_8.00_16.xtc,100.0,0.2499592
8.00,pH_8.00pH_8.00_16.xtc,200.0,0.2723323
8.00,pH_8.00pH_8.00_16.xtc,300.0,0.2508618
8.00,pH_8.00pH_8.00_16.xtc,400.0,0.2553574
8.00,pH_8.00pH_8.00_16.xtc,500.0,0.2229742
8.00,pH_8.00pH_8.00_16.xtc,600.0,0.2362442
8.00,pH_8.00pH_8.00_16.xtc,700.0,0.2542911
8.00,pH_8.00pH_8.00_16.xtc,800.0,0.2513774
8.00,pH_8.00pH_8.00_16.xtc,900.0,0.2487947
8.00,pH_8.00pH_8.00_16.xtc,1000.0,0.2962747
8.00,pH_8.00pH_8.00_17.xtc,0.0,0.2962747
8.00,pH_8.00pH_8.00_17.xtc,100.0,0.2204458
8.00,pH_8.00pH_8.00_17.xtc,200.0,0.2226942
8.00,pH_8.00pH_8.00_17.xtc,300.0,0.2043507
8.00,pH_8.00pH_8.00_17.xtc,400.0,0.2295739
8.00,pH_8.00pH_8.00_17.xtc,500.0,0.2620312
8.00,pH_8.00pH_8.00_17.xtc,600.0,0.222657
8.00,pH_8.00pH_8.00_17.xtc,700.0,0.2086703
8.00,pH_8.00pH_8.00_17.xtc,800.0,0.2829822
8.00,pH_8.00pH_8.00_17.xtc,900.0,0.2588785
8.00,pH_8.00pH_8.00_17.xtc,1000.0,0.2757514
8.00,pH_8.00pH_8.00_18.xtc,0.0,0.2757514
8.00,pH_8.00pH_8.00_18.xtc,100.0,0.2295518
8.00,pH_8.00pH_8.00_18.xtc,200.0,0.2005192
8.00,pH_8.00pH_8.00_18.xtc,300.0,0.2519006
8.00,pH_8.00pH_8.00_18.xtc,400.0,0.2312683
8.00,pH_8.00pH_8.00_18.xtc,500.0,0.2511372
8.00,pH_8.00pH_8.00_18.xtc,600.0,0.2117503
8.00,pH_8.00pH_8.00_18.xtc,700.0,0.2823541
8.00,pH_8.00pH_8.00_18.xtc,800.0,0.2103367
8.00,pH_8.00pH_8.00_18.xtc,900.0,0.2547986
8.00,pH_8.00pH_8.00_18.xtc,1000.0,0.2056781
8.00,pH_8.00pH_8.00_19.xtc,0.0,0.2056781
8.00,pH_8.00pH_8.00_19.xtc,100.0,0.239025
8.00,pH_8.00pH_8.00_19.xtc,200.0,0.2269649
8.00,pH_8.00pH_8.00_19.xtc,300.0,0.2027911
8.00,pH_8.00pH_8.00_19.xtc,400.0,0.1891962
8.00,pH_8.00pH_8.00_19.xtc,500.0,0.2855351
8.00,pH_8.00pH_8.00_19.xtc,600.0,0.2104269
8.00,pH_8.00pH_8.00_19.xtc,700.0,0.2768483
8.00,pH_8.00pH_8.00_19.xtc,800.0,0.2793246
8.00,pH_8.00pH_8.00_19.xtc,900.0,0.1969827
8.00,pH_8.00pH_8.00_19.xtc,1000.0,0.2419952
8.00,pH_8.00pH_8.00_20.xtc,0.0,0.2419952
8.00,pH_8.00pH_8.00_20.xtc,100.0,0.3057644
8.00,pH_8.00pH_8.00_20.xtc,200.0,0.2705392
8.00,pH_8.00pH_8.00_20.xtc,300.0,0.2976822
8.00,pH_8.00pH_8.00_20.xtc,400.0,0.280331
8.00,pH_8.00pH_8.00_20.xtc,500.0,0.3137886
8.00,pH_8.00pH_8.00_20.xtc,600.0,0.260242
8.00,pH_8.00pH_8.00_20.xtc,700.0,0.3235005
8.00,pH_8.00pH_8.00_20.xtc,800.0,0.3140777
8.00,pH_8.00pH_8.00_20.xtc,900.0,0.283404
8.00,pH_8.00pH_8.00_20.xtc,1000.0,0.2582629
8.50,pH_8.50pH_8.50_1.xtc,0.0,0.2187883
8.50,pH_8.50pH_8.50_1.xtc,100.0,0.1948364
8.50,pH_8.50pH_8.50_1.xtc,200.0,0.1843629
8.50,pH_8.50pH_8.50_1.xtc,300.0,0.1994998
8.50,pH_8.50pH_8.50_1.xtc,400.0,0.2039943
8.50,pH_8.50pH_8.50_1.xtc,500.0,0.194529
8.50,pH_8.50pH_8.50_1.xtc,600.0,0.2135238
8.50,pH_8.50pH_8.50_1.xtc,700.0,0.1775386
8.50,pH_8.50pH_8.50_1.xtc,800.0,0.1674834
8.50,pH_8.50pH_8.50_1.xtc,900.0,0.1695929
8.50,pH_8.50pH_8.50_1.xtc,1000.0,0.1807629
8.50,pH_8.50pH_8.50_2.xtc,0.0,0.1807629
8.50,pH_8.50pH_8.50_2.xtc,100.0,0.1930953
8.50,pH_8.50pH_8.50_2.xtc,200.0,0.1782348
8.50,pH_8.50pH_8.50_2.xtc,300.0,0.2129833
8.50,pH_8.50pH_8.50_2.xtc,400.0,0.2871082
8.50,pH_8.50pH_8.50_2.xtc,500.0,0.2282687
8.50,pH_8.50pH_8.50_2.xtc,600.0,0.1943616
8.50,pH_8.50pH_8.50_2.xtc,700.0,0.1875093
8.50,pH_8.50pH_8.50_2.xtc,800.0,0.1690671
8.50,pH_8.50pH_8.50_2.xtc,900.0,0.1818852
8.50,pH_8.50pH_8.50_2.xtc,1000.0,0.19538
8.50,pH_8.50pH_8.50_3.xtc,0.0,0.19538
8.50,pH_8.50pH_8.50_3.xtc,100.0,0.1632515
8.50,pH_8.50pH_8.50_3.xtc,200.0,0.1926657
8.50,pH_8.50pH_8.50_3.xtc,300.0,0.2622968
8.50,pH_8.50pH_8.50_3.xtc,400.0,0.1507406
8.50,pH_8.50pH_8.50_3.xtc,500.0,0.1644713
8.50,pH_8.50pH_8.50_3.xtc,600.0,0.2323661
8.50,pH_8.50pH_8.50_3.xtc,700.0,0.2197959
8.50,pH_8.50pH_8.50_3.xtc,800.0,0.1696543
8.50,pH_8.50pH_8.50_3.xtc,900.0,0.1227408
8.50,pH_8.50pH_8.50_3.xtc,1000.0,0.0004981
8.50,pH_8.50pH_8.50_4.xtc,0.0,0.0004981
8.50,pH_8.50pH_8.50_4.xtc,100.0,0.1489916
8.50,pH_8.50pH_8.50_4.xtc,200.0,0.1411705
8.50,pH_8.50pH_8.50_4.xtc,300.0,0.2102537
8.50,pH_8.50pH_8.50_4.xtc,400.0,0.2462732
8.50,pH_8.50pH_8.50_4.xtc,500.0,0.3104516
8.50,pH_8.50pH_8.50_4.xtc,600.0,0.3186592
8.50,pH_8.50pH_8.50_4.xtc,700.0,0.2635455
8.50,pH_8.50pH_8.50_4.xtc,800.0,0.1749254
8.50,pH_8.50pH_8.50_4.xtc,900.0,0.2431686
8.50,pH_8.50pH_8.50_4.xtc,1000.0,0.1527479
8.50,pH_8.50pH_8.50_5.xtc,0.0,0.1527479
8.50,pH_8.50pH_8.50_5.xtc,100.0,0.2693067
8.50,pH_8.50pH_8.50_5.xtc,200.0,0.2031876
8.50,pH_8.50pH_8.50_5.xtc,300.0,0.247914
8.50,pH_8.50pH_8.50_5.xtc,400.0,0.2743004
8.50,pH_8.50pH_8.50_5.xtc,500.0,0.3263533
8.50,pH_8.50pH_8.50_5.xtc,600.0,0.3180534
8.50,pH_8.50pH_8.50_5.xtc,700.0,0.3400081
8.50,pH_8.50pH_8.50_5.xtc,800.0,0.3191025
8.50,pH_8.50pH_8.50_5.xtc,900.0,0.401105
8.50,pH_8.50pH_8.50_5.xtc,1000.0,0.4091446
8.50,pH_8.50pH_8.50_6.xtc,0.0,0.4091446
8.50,pH_8.50pH_8.50_6.xtc,100.0,0.3842211
8.50,pH_8.50pH_8.50_6.xtc,200.0,0.4289864
8.50,pH_8.50pH_8.50_6.xtc,300.0,0.4077052
8.50,pH_8.50pH_8.50_6.xtc,400.0,0.3564135
8.50,pH_8.50pH_8.50_6.xtc,500.0,0.4265719
8.50,pH_8.50pH_8.50_6.xtc,600.0,0.4378253
8.50,pH_8.50pH_8.50_6.xtc,700.0,0.3982283
8.50,pH_8.50pH_8.50_6.xtc,800.0,0.3515428
8.50,pH_8.50pH_8.50_6.xtc,900.0,0.3753619
8.50,pH_8.50pH_8.50_6.xtc,1000.0,0.3297692
8.50,pH_8.50pH_8.50_7.xtc,0.0,0.3297692
8.50,pH_8.50pH_8.50_7.xtc,100.0,0.3323257
8.50,pH_8.50pH_8.50_7.xtc,200.0,0.2606527
8.50,pH_8.50pH_8.50_7.xtc,300.0,0.3031816
8.50,pH_8.50pH_8.50_7.xtc,400.0,0.282575
8.50,pH_8.50pH_8.50_7.xtc,500.0,0.3183773
8.50,pH_8.50pH_8.50_7.xtc,600.0,0.1989705
8.50,pH_8.50pH_8.50_7.xtc,700.0,0.23019
8.50,pH_8.50pH_8.50_7.xtc,800.0,0.2926759
8.50,pH_8.50pH_8.50_7.xtc,900.0,0.2800323
8.50,pH_8.50pH_8.50_7.xtc,1000.0,0.217754
8.50,pH_8.50pH_8.50_8.xtc,0.0,0.217754
8.50,pH_8.50pH_8.50_8.xtc,100.0,0.2533192
8.50,pH_8.50pH_8.50_8.xtc,200.0,0.2989941
8.50,pH_8.50pH_8.50_8.xtc,300.0,0.3128274
8.50,pH_8.50pH_8.50_8.xtc,400.0,0.2857501
8.50,pH_8.50pH_8.50_8.xtc,500.0,0.2566434
8.50,pH_8.50pH_8.50_8.xtc,600.0,0.1980256
8.50,pH_8.50pH_8.50_8.xtc,700.0,0.210684
8.50,pH_8.50pH_8.50_8.xtc,800.0,0.2135529
8.50,pH_8.50pH_8.50_8.xtc,900.0,0.2237141
8.50,pH_8.50pH_8.50_8.xtc,1000.0,0.2901612
8.50,pH_8.50pH_8.50_9.xtc,0.0,0.2901612
8.50,pH_8.50pH_8.50_9.xtc,100.0,0.2080309
8.50,pH_8.50pH_8.50_9.xtc,200.0,0.2126092
8.50,pH_8.50pH_8.50_9.xtc,300.0,0.1864132
8.50,pH_8.50pH_8.50_9.xtc,400.0,0.1759261
8.50,pH_8.50pH_8.50_9.xtc,500.0,0.219174
8.50,pH_8.50pH_8.50_9.xtc,600.0,0.243103
8.50,pH_8.50pH_8.50_9.xtc,700.0,0.2345337
8.50,pH_8.50pH_8.50_9.xtc,800.0,0.2239602
8.50,pH_8.50pH_8.50_9.xtc,900.0,0.210371
8.50,pH_8.50pH_8.50_9.xtc,1000.0,0.1975383
8.50,pH_8.50pH_8.50_10.xtc,0.0,0.1975383
8.50,pH_8.50pH_8.50_10.xtc,100.0,0.2339831
8.50,pH_8.50pH_8.50_10.xtc,200.0,0.2174239
8.50,pH_8.50pH_8.50_10.xtc,300.0,0.2296989
8.50,pH_8.50pH_8.50_10.xtc,400.0,0.2478986
8.50,pH_8.50pH_8.50_10.xtc,500.0,0.2462664
8.50,pH_8.50pH_8.50_10.xtc,600.0,0.206599
8.50,pH_8.50pH_8.50_10.xtc,700.0,0.2004773
8.50,pH_8.50pH_8.50_10.xtc,800.0,0.2137479
8.50,pH_8.50pH_8.50_10.xtc,900.0,0.2168147
8.50,pH_8.50pH_8.50_10.xtc,1000.0,0.2339011
8.50,pH_8.50pH_8.50_11.xtc,0.0,0.2339011
8.50,pH_8.50pH_8.50_11.xtc,100.0,0.2474495
8.50,pH_8.50pH_8.50_11.xtc,200.0,0.211628
8.50,pH_8.50pH_8.50_11.xtc,300.0,0.2289207
8.50,pH_8.50pH_8.50_11.xtc,400.0,0.2496185
8.50,pH_8.50pH_8.50_11.xtc,500.0,0.2099942
8.50,pH_8.50pH_8.50_11.xtc,600.0,0.2419672
8.50,pH_8.50pH_8.50_11.xtc,700.0,0.269827
8.50,pH_8.50pH_8.50_11.xtc,800.0,0.3033275
8.50,pH_8.50pH_8.50_11.xtc,900.0,0.2981795
8.50,pH_8.50pH_8.50_11.xtc,1000.0,0.3140119
8.50,pH_8.50pH_8.50_12.xtc,0.0,0.3140119
8.50,pH_8.50pH_8.50_12.xtc,100.0,0.3129964
8.50,pH_8.50pH_8.50_12.xtc,200.0,0.3195035
8.50,pH_8.50pH_8.50_12.xtc,300.0,0.3160363
8.50,pH_8.50pH_8.50_12.xtc,400.0,0.2497578
8.50,pH_8.50pH_8.50_12.xtc,500.0,0.239179
8.50,pH_8.50pH_8.50_12.xtc,600.0,0.2368578
8.50,pH_8.50pH_8.50_12.xtc,700.0,0.2860743
8.50,pH_8.50pH_8.50_12.xtc,800.0,0.2888133
8.50,pH_8.50pH_8.50_12.xtc,900.0,0.2794772
8.50,pH_8.50pH_8.50_12.xtc,1000.0,0.29269
8.50,pH_8.50pH_8.50_13.xtc,0.0,0.29269
8.50,pH_8.50pH_8.50_13.xtc,100.0,0.2253454
8.50,pH_8.50pH_8.50_13.xtc,200.0,0.2860224
8.50,pH_8.50pH_8.50_13.xtc,300.0,0.2805023
8.50,pH_8.50pH_8.50_13.xtc,400.0,0.2208984
8.50,pH_8.50pH_8.50_13.xtc,500.0,0.2125455
8.50,pH_8.50pH_8.50_13.xtc,600.0,0.2281286
8.50,pH_8.50pH_8.50_13.xtc,700.0,0.1948244
8.50,pH_8.50pH_8.50_13.xtc,800.0,0.1877161
8.50,pH_8.50pH_8.50_13.xtc,900.0,0.2143201
8.50,pH_8.50pH_8.50_13.xtc,1000.0,0.2332912
8.50,pH_8.50pH_8.50_14.xtc,0.0,0.2332912
8.50,pH_8.50pH_8.50_14.xtc,100.0,0.2715944
8.50,pH_8.50pH_8.50_14.xtc,200.0,0.310519
8.50,pH_8.50pH_8.50_14.xtc,300.0,0.2319924
8.50,pH_8.50pH_8.50_14.xtc,400.0,0.2553033
8.50,pH_8.50pH_8.50_14.xtc,500.0,0.2986906
8.50,pH_8.50pH_8.50_14.xtc,600.0,0.3235718
8.50,pH_8.50pH_8.50_14.xtc,700.0,0.2460952
8.50,pH_8.50pH_8.50_14.xtc,800.0,0.2854215
8.50,pH_8.50pH_8.50_14.xtc,900.0,0.3363274
8.50,pH_8.50pH_8.50_14.xtc,1000.0,0.3358927
8.50,pH_8.50pH_8.50_15.xtc,0.0,0.3358927
8.50,pH_8.50pH_8.50_15.xtc,100.0,0.3390156
8.50,pH_8.50pH_8.50_15.xtc,200.0,0.2904413
8.50,pH_8.50pH_8.50_15.xtc,300.0,0.2310147
8.50,pH_8.50pH_8.50_15.xtc,400.0,0.2200314
8.50,pH_8.50pH_8.50_15.xtc,500.0,0.2414359
8.50,pH_8.50pH_8.50_15.xtc,600.0,0.2446304
8.50,pH_8.50pH_8.50_15.xtc,700.0,0.2184377
8.50,pH_8.50pH_8.50_15.xtc,800.0,0.2165227
8.50,pH_8.50pH_8.50_15.xtc,900.0,0.2377841
8.50,pH_8.50pH_8.50_15.xtc,1000.0,0.3081564
8.50,pH_8.50pH_8.50_16.xtc,0.0,0.3081564
8.50,pH_8.50pH_8.50_16.xtc,100.0,0.2621683
8.50,pH_8.50pH_8.50_16.xtc,200.0,0.2615178
8.50,pH_8.50pH_8.50_16.xtc,300.0,0.2763723
8.50,pH_8.50pH_8.50_16.xtc,400.0,0.2493125
8.50,pH_8.50pH_8.50_16.xtc,500.0,0.3161142
8.50,pH_8.50pH_8.50_16.xtc,600.0,0.3154953
8.50,pH_8.50pH_8.50_16.xtc,700.0,0.3320027
8.50,pH_8.50pH_8.50_16.xtc,800.0,0.2834249
8.50,pH_8.50pH_8.50_16.xtc,900.0,0.3016037
8.50,pH_8.50pH_8.50_16.xtc,1000.0,0.248909
8.50,pH_8.50pH_8.50_17.xtc,0.0,0.248909
8.50,pH_8.50pH_8.50_17.xtc,100.0,0.2381948
8.50,pH_8.50pH_8.50_17.xtc,200.0,0.2966229
8.50,pH_8.50pH_8.50_17.xtc,300.0,0.2558873
8.50,pH_8.50pH_8.50_17.xtc,400.0,0.2810691
8.50,pH_8.50pH_8.50_17.xtc,500.0,0.3358311
8.50,pH_8.50pH_8.50_17.xtc,600.0,0.306857
8.50,pH_8.50pH_8.50_17.xtc,700.0,0.2644997
8.50,pH_8.50pH_8.50_17.xtc,800.0,0.3275965
8.50,pH_8.50pH_8.50_17.xtc,900.0,0.3174038
8.50,pH_8.50pH_8.50_17.xtc,1000.0,0.2474885
8.50,pH_8.50pH_8.50_18.xtc,0.0,0.2474885
8.50,pH_8.50pH_8.50_18.xtc,100.0,0.2639488
8.50,pH_8.50pH_8.50_18.xtc,200.0,0.3023951
8.50,pH_8.50pH_8.50_18.xtc,300.0,0.3460409
8.50,pH_8.50pH_8.50_18.xtc,400.0,0.2945908
8.50,pH_8.50pH_8.50_18.xtc,500.0,0.332394
8.50,pH_8.50pH_8.50_18.xtc,600.0,0.3716885
8.50,pH_8.50pH_8.50_18.xtc,700.0,0.3233713
8.50,pH_8.50pH_8.50_18.xtc,800.0,0.2340624
8.50,pH_8.50pH_8.50_18.xtc,900.0,0.2196807
8.50,pH_8.50pH_8.50_18.xtc,1000.0,0.2117735
8.50,pH_8.50pH_8.50_19.xtc,0.0,0.2117735
8.50,pH_8.50pH_8.50_19.xtc,100.0,0.2531291
8.50,pH_8.50pH_8.50_19.xtc,200.0,0.2784751
8.50,pH_8.50pH_8.50_19.xtc,300.0,0.2740742
8.50,pH_8.50pH_8.50_19.xtc,400.0,0.27707
8.50,pH_8.50pH_8.50_19.xtc,500.0,0.2161958
8.50,pH_8.50pH_8.50_19.xtc,600.0,0.2740767
8.50,pH_8.50pH_8.50_19.xtc,700.0,0.2600172
8.50,pH_8.50pH_8.50_19.xtc,800.0,0.2618854
8.50,pH_8.50pH_8.50_19.xtc,900.0,0.2455786
8.50,pH_8.50pH_8.50_19.xtc,1000.0,0.261657
8.50,pH_8.50pH_8.50_20.xtc,0.0,0.261657
8.50,pH_8.50pH_8.50_20.xtc,100.0,0.3232828
8.50,pH_8.50pH_8.50_20.xtc,200.0,0.234272
8.50,pH_8.50pH_8.50_20.xtc,300.0,0.2277709
8.50,pH_8.50pH_8.50_20.xtc,400.0,0.3474672
8.50,pH_8.50pH_8.50_20.xtc,500.0,0.3131589
8.50,pH_8.50pH_8.50_20.xtc,600.0,0.3274388
8.50,pH_8.50pH_8.50_20.xtc,700.0,0.2966539
8.50,pH_8.50pH_8.50_20.xtc,800.0,0.3957523
8.50,pH_8.50pH_8.50_20.xtc,900.0,0.4029839
8.50,pH_8.50pH_8.50_20.xtc,1000.0,0.28902
9.00,pH_9.00pH_9.00_1.xtc,0.0,0.2510264
9.00,pH_9.00pH_9.00_1.xtc,100.0,0.2469947
9.00,pH_9.00pH_9.00_1.xtc,200.0,0.1804743
9.00,pH_9.00pH_9.00_1.xtc,300.0,0.2168522
9.00,pH_9.00pH_9.00_1.xtc,400.0,0.2273763
9.00,pH_9.00pH_9.00_1.xtc,500.0,0.2181054
9.00,pH_9.00pH_9.00_1.xtc,600.0,0.2619835
9.00,pH_9.00pH_9.00_1.xtc,700.0,0.1833506
9.00,pH_9.00pH_9.00_1.xtc,800.0,0.1842811
9.00,pH_9.00pH_9.00_1.xtc,900.0,0.2047585
9.00,pH_9.00pH_9.00_1.xtc,1000.0,0.209637
9.00,pH_9.00pH_9.00_2.xtc,0.0,0.209637
9.00,pH_9.00pH_9.00_2.xtc,100.0,0.1869064
9.00,pH_9.00pH_9.00_2.xtc,200.0,0.2492014
9.00,pH_9.00pH_9.00_2.xtc,300.0,0.1879084
9.00,pH_9.00pH_9.00_2.xtc,400.0,0.209972
9.00,pH_9.00pH_9.00_2.xtc,500.0,0.1972602
9.00,pH_9.00pH_9.00_2.xtc,600.0,0.1836605
9.00,pH_9.00pH_9.00_2.xtc,700.0,0.1818105
9.00,pH_9.00pH_9.00_2.xtc,800.0,0.1588141
9.00,pH_9.00pH_9.00_2.xtc,900.0,0.1670148
9.00,pH_9.00pH_9.00_2.xtc,1000.0,0.0005
9.00,pH_9.00pH_9.00_3.xtc,0.0,0.0005
9.00,pH_9.00pH_9.00_3.xtc,100.0,0.2536736
9.00,pH_9.00pH_9.00_3.xtc,200.0,0.1690045
9.00,pH_9.00pH_9.00_3.xtc,300.0,0.2099979
9.00,pH_9.00pH_9.00_3.xtc,400.0,0.2449372
9.00,pH_9.00pH_9.00_3.xtc,500.0,0.214418
9.00,pH_9.00pH_9.00_3.xtc,600.0,0.2124433
9.00,pH_9.00pH_9.00_3.xtc,700.0,0.2429799
9.00,pH_9.00pH_9.00_3.xtc,800.0,0.2509889
9.00,pH_9.00pH_9.00_3.xtc,900.0,0.2001269
9.00,pH_9.00pH_9.00_3.xtc,1000.0,0.2174859
9.00,pH_9.00pH_9.00_4.xtc,0.0,0.2174859
9.00,pH_9.00pH_9.00_4.xtc,100.0,0.2131584
9.00,pH_9.00pH_9.00_4.xtc,200.0,0.2281124
9.00,pH_9.00pH_9.00_4.xtc,300.0,0.2429849
9.00,pH_9.00pH_9.00_4.xtc,400.0,0.2065229
9.00,pH_9.00pH_9.00_4.xtc,500.0,0.2756745
9.00,pH_9.00pH_9.00_4.xtc,600.0,0.2319022
9.00,pH_9.00pH_9.00_4.xtc,700.0,0.2502246
9.00,pH_9.00pH_9.00_4.xtc,800.0,0.2283577
9.00,pH_9.00pH_9.00_4.xtc,900.0,0.213065
9.00,pH_9.00pH_9.00_4.xtc,1000.0,0.2352596
9.00,pH_9.00pH_9.00_5.xtc,0.0,0.2352596
9.00,pH_9.00pH_9.00_5.xtc,100.0,0.2384982
9.00,pH_9.00pH_9.00_5.xtc,200.0,0.2282246
9.00,pH_9.00pH_9.00_5.xtc,300.0,0.243969
9.00,pH_9.00pH_9.00_5.xtc,400.0,0.2562905
9.00,pH_9.00pH_9.00_5.xtc,500.0,0.2214794
9.00,pH_9.00pH_9.00_5.xtc,600.0,0.2551625
9.00,pH_9.00pH_9.00_5.xtc,700.0,0.2792555
9.00,pH_9.00pH_9.00_5.xtc,800.0,0.2218055
9.00,pH_9.00pH_9.00_5.xtc,900.0,0.2835674
9.00,pH_9.00pH_9.00_5.xtc,1000.0,0.2185423
9.00,pH_9.00pH_9.00_6.xtc,0.0,0.2185423
9.00,pH_9.00pH_9.00_6.xtc,100.0,0.2320417
9.00,pH_9.00pH_9.00_6.xtc,200.0,0.1815622
9.00,pH_9.00pH_9.00_6.xtc,300.0,0.1620093
9.00,pH_9.00pH_9.00_6.xtc,400.0,0.2307208
9.00,pH_9.00pH_9.00_6.xtc,500.0,0.2619854
9.00,pH_9.00pH_9.00_6.xtc,600.0,0.288536
9.00,pH_9.00pH_9.00_6.xtc,700.0,0.2434983
9.00,pH_9.00pH_9.00_6.xtc,800.0,0.2353064
9.00,pH_9.00pH_9.00_6.xtc,900.0,0.2513232
9.00,pH_9.00pH_9.00_6.xtc,1000.0,0.2198389
9.00,pH_9.00pH_9.00_7.xtc,0.0,0.2198389
9.00,pH_9.00pH_9.00_7.xtc,100.0,0.21355
9.00,pH_9.00pH_9.00_7.xtc,200.0,0.2857787
9.00,pH_9.00pH_9.00_7.xtc,300.0,0.2336459
9.00,pH_9.00pH_9.00_7.xtc,400.0,0.1885414
9.00,pH_9.00pH_9.00_7.xtc,500.0,0.1891941
9.00,pH_9.00pH_9.00_7.xtc,600.0,0.2228076
9.00,pH_9.00pH_9.00_7.xtc,700.0,0.2844867
9.00,pH_9.00pH_9.00_7.xtc,800.0,0.2460716
9.00,pH_9.00pH_9.00_7.xtc,900.0,0.3160248
9.00,pH_9.00pH_9.00_7.xtc,1000.0,0.2602161
9.00,pH_9.00pH_9.00_8.xtc,0.0,0.2602161
9.00,pH_9.00pH_9.00_8.xtc,100.0,0.2258632
9.00,pH_9.00pH_9.00_8.xtc,200.0,0.2303399
9.00,pH_9.00pH_9.00_8.xtc,300.0,0.2775305
9.00,pH_9.00pH_9.00_8.xtc,400.0,0.2864991
9.00,pH_9.00pH_9.00_8.xtc,500.0,0.2729491
9.00,pH_9.00pH_9.00_8.xtc,600.0,0.3328622
9.00,pH_9.00pH_9.00_8.xtc,700.0,0.3406533
9.00,pH_9.00pH_9.00_8.xtc,800.0,0.3013175
9.00,pH_9.00pH_9.00_8.xtc,900.0,0.250031
9.00,pH_9.00pH_9.00_8.xtc,1000.0,0.2012298
9.00,pH_9.00pH_9.00_9.xtc,0.0,0.2012298
9.00,pH_9.00pH_9.00_9.xtc,100.0,0.203907
9.00,pH_9.00pH_9.00_9.xtc,200.0,0.2116544
9.00,pH_9.00pH_9.00_9.xtc,300.0,0.2155257
9.00,pH_9.00pH_9.00_9.xtc,400.0,0.221752
9.00,pH_9.00pH_9.00_9.xtc,500.0,0.2436361
9.00,pH_9.00pH_9.00_9.xtc,600.0,0.2806329
9.00,pH_9.00pH_9.00_9.xtc,700.0,0.2508722
9.00,pH_9.00pH_9.00_9.xtc,800.0,0.2097413
9.00,pH_9.00pH_9.00_9.xtc,900.0,0.2110057
9.00,pH_9.00pH_9.00_9.xtc,1000.0,0.2152576
9.00,pH_9.00pH_9.00_10.xtc,0.0,0.2152576
9.00,pH_9.00pH_9.00_10.xtc,100.0,0.222147
9.00,pH_9.00pH_9.00_10.xtc,200.0,0.2346887
9.00,pH_9.00pH_9.00_10.xtc,300.0,0.2322342
9.00,pH_9.00pH_9.00_10.xtc,400.0,0.2305932
9.00,pH_9.00pH_9.00_10.xtc,500.0,0.2870034
9.00,pH_9.00pH_9.00_10.xtc,600.0,0.2891942
9.00,pH_9.00pH_9.00_10.xtc,700.0,0.2482177
